0
2485 2613 1
2282 2510 1
1774 2613 10
1774 2485 10
1774 2249 10
1632 2488 10
1632 2282 1
1632 1774 10
1632 1651 10
733 1019 10
733 2613 10
733 1749 1
733 1202 10
532 2388 10
532 1774 1
532 1632 1
532 689 10
532 2216 10
532 1587 10
532 1410 1
498 2072 10
498 1019 1
498 511 1
498 2613 1
498 2485 10
315 2613 1
315 1632 1
315 733 1
315 498 10
315 1202 1
315 1587 10
149 511 10
149 177 10
149 2485 10
149 498 10
149 315 10
149 2216 10
2780 2886 10
1997 2488 10
1766 2783 10
1766 1997 10
1766 1949 10
1766 2195 10
1749 2886 10
1749 2780 10
1736 2488 10
1736 2780 1
1736 1997 10
1736 1749 1
1274 2886 1
1274 1736 10
1274 1903 10
1202 2488 10
1202 2282 1
1202 1632 10
1202 2780 1
1202 1749 1
1202 1736 10
977 2783 1
977 2510 10
977 1849 10
845 2886 1
845 2783 10
845 2780 1
845 1736 10
845 1274 10
845 977 1
255 984 10
255 775 10
255 1736 10
255 1274 10
255 1366 10
255 1789 10
255 2312 10
255 1903 10
108 2282 1
108 2783 10
108 2780 1
108 1766 10
108 1736 10
108 1202 10
108 977 1
108 845 10
108 2510 1
108 1601 10
24 2783 10
24 1997 10
24 1766 10
24 1736 10
24 1274 10
24 845 10
24 1903 10
24 1731 10
24 1285 10
2137 2238 1
2137 2826 1
1832 2873 10
1832 2448 10
1625 1730 1
1625 2386 10
1625 2137 1
1625 2601 10
1625 2128 10
1625 2238 10
1386 2873 10
1386 2386 10
1386 1832 10
1386 1493 10
1290 2386 10
1290 1625 10
1290 1493 10
1290 2601 10
1290 2128 10
1290 1316 10
1251 1493 10
1251 2636 10
1160 1625 10
1160 1493 10
1160 1290 10
1160 1251 10
1160 2601 10
1160 2238 10
849 1832 10
849 1251 10
849 987 10
849 2636 10
849 2238 10
849 2237 10
363 1730 10
363 2386 10
363 1832 10
363 1625 10
363 1386 10
363 1251 10
363 1160 10
363 849 10
363 2238 10
2500 2601 10
2128 2386 10
2128 2500 10
2059 2576 10
2059 2500 10
1519 2106 1
1519 2010 1
1519 2500 10
1519 2128 10
1519 2059 10
1498 2106 1
1498 2137 1
1498 1625 10
1498 2500 10
1498 2128 10
1498 2059 10
1498 1519 10
1379 2500 10
1379 2059 10
1379 1795 10
1379 1778 10
1379 1635 10
1379 2677 10
1379 2214 10
1316 2601 10
1316 2500 10
1316 2128 10
1248 2500 10
1248 2059 10
1248 1519 10
1248 1635 10
1097 2137 1
1097 1625 10
1097 2601 10
1097 2500 10
1097 1498 10
1097 1379 10
1097 2826 10
617 2601 10
617 2500 10
617 1379 10
617 1097 10
617 1778 10
617 1002 10
617 637 10
262 2500 10
262 1316 10
262 1248 10
262 1778 10
262 1490 10
2670 2743 10
2670 2700 10
2628 2743 10
2199 2670 10
2199 2628 10
1795 2628 10
1795 2199 10
1795 2753 10
1795 2214 10
1778 1795 10
1635 2059 10
1635 2743 10
1635 2628 10
1635 1795 10
1635 1778 10
1635 2214 10
1490 2743 10
1490 2670 10
1490 2199 10
1490 1778 10
1337 2743 10
1337 2670 10
1337 2628 10
1337 2700 10
1337 1872 10
1337 1434 10
462 2010 1
462 2825 1
462 827 1
462 1248 10
462 2743 10
462 1635 10
2701 2859 10
1872 2701 10
1872 2700 10
1665 2156 1
1665 1872 10
1434 2701 10
1434 2615 10
1434 1764 10
1434 1710 10
1071 2199 10
1071 1337 10
1071 2615 10
1071 1434 10
1071 1710 10
1071 1161 10
725 732 10
725 1207 10
725 1337 10
725 2701 10
725 1872 10
697 2700 10
697 2615 10
697 1872 10
697 1665 10
695 1866 10
695 2701 10
695 2615 10
695 1872 10
695 1665 10
695 697 10
695 1567 1
695 698 10
644 2615 10
644 697 10
644 695 10
644 2876 1
644 1018 10
644 1369 1
2050 2394 10
2050 2245 10
1647 2437 1
1647 2156 1
1647 1854 10
1647 2050 10
1647 2245 10
1567 1866 1
1567 2437 1
1567 2156 1
1567 1665 1
1567 2876 1
1567 1647 1
1567 1618 10
1445 2876 10
1445 2050 10
1445 1457 10
1415 2156 1
1415 1665 1
1415 2876 10
1415 2050 10
1415 1647 10
1415 1567 1
1415 1445 10
858 2876 10
858 2050 10
858 1445 10
858 2306 10
858 2245 10
858 1457 10
472 2876 10
472 1647 10
472 1567 1
472 858 10
472 2245 10
472 1618 1
413 2876 10
413 858 10
413 472 10
413 817 10
413 1369 1
413 906 1
413 459 10
413 2352 10
200 1665 1
200 697 1
200 644 1
200 2876 10
200 1445 10
200 1415 10
192 1866 10
192 695 10
192 644 10
192 1567 1
192 2201 10
192 1018 10
192 820 10
192 698 10
192 1618 1
192 1369 1
192 503 1
2598 2695 10
2306 2394 10
2245 2880 10
2245 2394 10
1612 2880 10
1612 2598 10
1612 2394 10
1612 2306 10
1612 2245 10
1479 2598 10
1479 2306 10
1479 1612 10
1479 2079 10
1479 1751 10
1479 2381 10
1457 2050 10
1457 2394 10
1457 2306 10
1047 2394 10
1047 2306 10
1047 1479 10
1047 1457 10
1047 2079 10
817 858 10
817 2880 10
817 2306 10
817 2245 10
817 1612 10
817 2352 10
817 2308 10
817 1107 10
537 1506 10
537 577 10
537 1113 10
537 2598 10
537 2394 10
537 1612 10
537 1479 10
537 1047 10
537 2079 10
537 1533 10
2695 2820 10
2695 2809 10
1751 2598 10
1751 2079 10
1751 2381 10
1751 2447 10
1554 2625 10
1554 2140 1
1554 1802 10
1554 1884 1
1533 2598 10
1533 2079 10
1489 2379 10
1489 2079 10
1489 1751 10
1489 1533 10
1104 2625 10
1104 2379 10
1104 1751 10
1104 1554 10
1104 1489 10
1104 2447 10
1013 2721 10
1013 2379 10
1013 1554 10
1013 1533 10
1013 1489 10
1013 1104 10
1013 1802 10
394 1661 10
394 2598 10
394 2695 10
394 1751 10
394 1554 10
394 1533 10
394 1104 10
394 1013 10
394 2447 10
394 1884 10
394 1009 10
354 2721 10
354 1661 10
354 1113 10
354 634 10
354 1533 10
354 1013 10
354 394 10
2140 2721 10
2140 2388 10
2140 2248 10
1937 2388 1
1937 1960 1
1937 2140 1
1910 2379 10
1837 1937 10
1837 2176 1
1807 1910 10
1807 1837 10
1807 2812 10
1802 2721 10
1802 2248 10
1802 2379 10
1802 2140 10
1802 1910 10
689 2388 10
689 1837 1
689 1807 1
689 2812 10
689 2216 10
689 1410 1
689 1212 10
658 2388 10
658 2248 10
658 1910 10
658 1802 10
658 689 10
658 2216 10
399 2388 1
399 1554 10
399 2140 1
399 1937 10
399 1910 10
399 1837 10
399 1807 10
399 1802 10
399 689 1
399 658 10
399 966 10
368 1910 10
368 1807 10
368 689 10
368 658 10
368 2812 10
368 1212 10
226 2625 10
226 2379 10
226 1554 10
226 1104 10
226 1910 10
226 1807 10
226 1802 10
226 399 10
226 966 10
2216 2388 10
2040 2812 1
2040 2560 10
2040 2176 10
1886 2040 10
1886 2560 10
1886 1945 1
1886 1946 1
1886 2195 10
1587 2282 1
1587 1632 1
1587 2216 10
1474 2812 10
1474 2040 1
1474 2560 1
1410 1837 1
1410 2176 10
1410 1880 10
1212 2812 10
1212 2216 10
1212 1587 10
1212 1474 10
609 2282 10
609 1474 1
609 2560 1
609 2510 1
609 1689 1
538 2040 10
538 1886 10
538 1587 1
538 1474 1
538 1212 1
538 609 1
538 2560 10
538 1601 10
206 1632 10
206 532 1
206 1886 1
206 1410 1
206 538 10
206 1601 10
206 1651 10
206 454 1
206 973 1
206 2574 1
206 1880 1
2049 2607 1
1945 2607 1
1945 2560 10
1945 1946 10
1945 2451 1
1945 2195 1
1849 2783 1
1849 2607 1
1849 2510 10
1849 2049 1
1689 2560 1
1689 2510 1
1689 2049 1
1601 2282 1
1601 1632 10
1601 1766 10
1601 1886 10
1601 2510 1
1452 1766 10
1452 1886 10
1452 2607 1
1452 2560 10
1452 2510 1
1452 1945 1
1452 1849 1
1452 1689 1
1452 1601 10
1452 2195 10
685 2783 1
685 2607 10
685 1849 1
685 1452 1
685 1285 1
685 2195 1
685 2048 1
685 1122 10
2469 2546 10
2469 2648 1
2469 2524 10
2299 2831 10
2178 2299 10
2178 2313 10
1577 2469 1
1577 2178 10
1577 2031 1
1577 1740 10
1259 2831 10
1259 2546 1
1259 2469 1
1259 2299 10
1259 1820 1
956 2021 10
956 1023 10
956 2546 10
956 1577 1
956 1383 10
299 2469 1
299 2299 10
299 1577 10
299 1259 10
299 2648 10
299 2031 1
299 1226 10
299 2146 10
299 1812 10
299 1740 10
299 666 10
129 2021 10
129 2831 10
129 2299 10
129 2178 10
129 1577 10
129 956 10
2760 2870 10
2648 2693 10
2524 2546 10
2309 2870 10
2309 2760 10
2309 2666 10
2158 2871 10
2158 2475 10
2158 2760 10
2158 2309 10
2031 2469 10
2031 2309 10
2031 2666 10
2031 2297 10
1383 2546 10
1383 2469 10
1383 1577 1
1383 2309 10
1383 2158 10
1383 2031 10
907 2760 10
907 1293 10
907 1146 10
907 1734 10
907 2867 10
596 2475 10
596 2329 10
596 2760 10
596 2524 10
596 2158 10
596 2277 10
128 2469 10
128 2760 10
128 2648 1
128 2524 10
128 2309 10
128 907 10
128 216 10
128 1912 1
128 1734 10
2322 2419 1
2322 2652 10
2310 2419 1
2310 2322 10
1926 2871 10
1926 2760 10
1926 2158 10
1926 2419 10
1831 2419 10
1831 2310 1
1831 2688 10
1293 2870 10
1293 2760 10
1293 2419 10
1293 1702 1
1293 1734 10
912 2513 10
912 1876 10
912 2419 10
912 1926 10
912 1831 10
890 2513 1
890 1759 10
890 1894 1
890 996 1
890 1553 10
890 2419 1
890 2322 10
890 2310 10
890 1831 1
890 912 1
890 1585 1
495 2310 10
495 1293 10
495 2015 10
495 1702 10
495 1146 10
495 2680 10
495 1694 10
495 1253 10
495 693 10
252 560 10
252 1425 1
252 2760 10
252 907 10
252 596 10
252 2419 10
252 1293 10
252 2277 10
252 494 10
252 2872 1
252 1702 1
242 1831 10
242 2688 10
242 2015 10
242 2680 10
242 1211 10
242 1818 10
207 2870 10
207 2419 10
207 1926 10
207 1831 10
207 1293 10
207 242 10
207 1211 10
2015 2310 10
2015 2688 1
2015 2680 10
2014 2071 10
2014 2414 10
2014 2534 10
1721 1894 1
1721 2310 10
1721 2759 1
1721 2688 1
1721 2015 10
1721 2652 10
1596 2759 10
1596 2688 10
1596 2534 10
1596 2014 10
1596 1721 1
1585 2071 10
1585 1894 10
1585 1831 10
1585 2688 10
1585 2014 10
1585 1721 1
1585 1596 10
1476 2773 10
1476 1894 10
1476 2414 10
1476 2151 10
1476 2759 1
1476 2534 10
1476 2014 10
1300 2759 1
1300 2688 10
1300 2015 1
1300 1721 1
1300 1596 1
1300 1526 1
1295 2534 1
1295 1596 10
1295 1300 1
1295 1990 10
1295 1531 1
1187 2310 10
1187 2759 1
1187 2015 10
1187 1721 10
1187 1300 1
1187 1998 10
1187 2652 10
1187 2302 10
1187 1526 10
1990 2885 1
1990 2769 10
1975 2836 10
1975 2414 10
1975 2151 10
1975 2534 10
1975 2885 10
1439 2791 10
1439 2885 10
1439 1975 10
1439 2678 10
1402 2885 1
1402 1990 1
1402 1556 1
1402 1619 10
1402 1621 10
1373 2759 10
1373 2731 1
1373 2596 10
1373 2307 10
1077 2151 10
1077 1111 1
1077 2885 10
1077 1975 10
1077 1439 10
1077 2678 10
999 1111 10
999 1373 10
999 1077 1
999 2682 10
999 2596 10
999 1118 10
716 2885 1
716 1402 1
716 1077 1
716 999 10
716 1556 10
716 2769 10
398 2759 10
398 1300 1
398 1295 10
398 1990 10
398 1373 10
398 467 1
398 2307 10
398 2769 10
398 1531 1
398 1265 1
395 1111 10
395 1094 10
395 1077 1
395 999 10
395 2678 1
395 547 1
395 1118 10
395 1015 10
197 2151 1
197 2534 1
197 2885 1
197 1990 10
197 1975 1
197 1373 10
197 1077 1
197 999 10
197 716 10
197 398 10
156 716 10
156 395 10
156 2707 10
156 1556 10
156 2818 10
156 2682 10
156 1885 10
156 2194 10
2678 2791 10
2593 2707 1
2593 2842 1
2511 2593 10
1718 2678 10
1718 2593 10
1718 2511 10
1699 2707 1
1556 2707 10
1556 1699 1
1556 1885 10
1556 1621 1
1228 2707 10
1228 2593 1
1228 2842 10
1228 1685 10
1228 1448 10
1228 1885 10
1228 2192 1
924 1439 10
924 2678 10
924 2511 10
924 1718 10
924 1699 10
547 2885 10
547 1439 10
547 1077 10
547 716 1
547 2707 1
547 2678 10
547 1699 10
547 1556 1
547 924 10
501 1699 10
501 2842 1
501 1315 10
501 2083 1
501 868 1
501 833 1
2375 2511 10
2375 2798 10
2041 2375 10
1609 2842 10
1609 2788 10
1609 2274 1
1609 1881 1
1389 2025 1
1389 2798 1
1389 2375 10
1389 2041 10
1315 2511 10
1315 2842 1
1315 2375 10
1315 2041 10
828 2593 10
828 2842 1
828 2798 10
828 2375 10
828 2041 10
828 1609 1
828 1315 10
828 2274 10
828 1448 1
816 2041 10
816 1609 10
816 2265 10
816 2816 10
816 1783 10
757 1382 1
757 2798 1
757 2041 10
757 1609 10
757 1389 10
757 828 10
757 816 10
757 2274 1
757 1284 1
389 1080 1
389 1682 1
389 897 10
389 1514 1
389 2406 10
389 2593 10
389 2511 10
389 1718 10
389 2798 10
389 2375 10
389 828 10
389 1448 1
2265 2571 10
2171 2793 10
2171 2265 10
2171 2263 10
1727 2197 1
1727 2793 10
1638 2793 1
1638 2171 10
1638 2421 10
1638 2263 10
1291 2171 10
1291 2185 10
1291 1783 10
835 2252 1
835 2710 10
835 1939 1
835 2793 1
835 1727 1
740 1382 1
740 2252 1
740 2025 1
740 1054 1
740 1389 10
740 1727 1
740 835 10
130 1382 1
130 443 1
130 757 10
130 2265 10
130 1727 10
130 740 1
130 1284 1
64 2041 10
64 1389 10
64 816 10
64 757 10
64 1291 10
64 740 10
64 130 10
64 766 10
50 2793 1
50 2171 10
50 1727 1
50 1638 10
50 1291 10
50 835 10
50 740 10
50 130 1
50 64 10
16 2197 1
16 2793 10
16 2265 10
16 2171 10
16 1727 10
16 130 10
16 1407 1
16 1008 10
16 983 1
16 1374 10
16 269 1
2531 2619 1
2530 2727 10
2421 2793 1
2421 2531 1
2263 2793 10
2263 2421 10
1197 2619 10
1197 2530 10
1197 2421 10
1197 2263 10
1197 2077 10
1075 1939 1
1075 1675 10
1075 2793 1
1075 2619 10
1075 2421 1
1075 2263 10
1075 1197 10
1075 1700 10
954 2619 10
954 1197 10
954 1877 10
823 2263 10
823 1197 10
823 954 10
823 1700 10
823 1294 10
823 945 10
823 2077 10
823 1432 10
549 2530 10
549 2421 10
549 2263 10
549 1197 10
549 2077 10
203 2530 10
203 1197 10
203 954 10
203 823 10
203 2727 10
203 1877 10
203 2077 10
203 968 10
203 2719 10
2012 2711 10
1877 2727 10
1877 2012 10
1877 2711 10
1877 2719 10
1780 2727 10
1780 2012 10
1696 2012 10
1696 1780 10
1492 2727 10
1492 2012 10
1492 1877 10
1492 2711 10
1492 2719 10
1492 2659 10
1492 1737 10
1492 2471 10
1325 2108 1
1325 2619 10
1325 2531 10
1325 1780 10
570 2619 10
570 2531 10
570 2530 10
570 1197 10
570 2727 10
570 1780 10
570 1325 10
480 2727 10
480 2012 10
480 1780 10
480 1492 10
480 2659 10
465 950 10
465 1548 10
465 2619 10
465 2012 10
465 1877 10
465 1780 10
465 1696 10
465 1325 10
465 586 10
114 602 10
114 1548 10
114 676 10
114 2012 10
114 1696 10
114 465 10
114 2587 10
114 586 10
2493 2819 1
2493 2829 1
2350 2493 1
1820 2469 10
1820 2648 1
1820 2524 10
1820 2350 1
1820 1958 1
1815 2420 10
1815 2039 10
1815 2546 10
1815 2524 10
1815 1820 10
1279 2490 10
1279 2819 1
1279 2764 1
1279 2493 10
1279 2829 1
1226 1259 10
1226 2819 10
1226 2350 10
1226 1820 1
1226 1812 10
1226 1958 10
1021 1333 1
1021 1259 10
1021 2764 10
1021 2350 10
1021 1820 1
1021 1815 1
1021 1279 1
1021 1226 10
957 2819 10
957 2493 1
957 2350 10
957 1226 10
957 1958 10
957 1788 1
957 1552 1
957 1469 1
810 2831 10
810 2299 10
810 1259 10
810 2819 10
810 2764 10
810 1226 10
810 1021 10
506 2299 10
506 2819 10
506 1226 10
506 810 10
506 2146 10
506 1812 10
506 2640 1
506 1552 1
341 2819 1
341 2493 1
341 957 1
341 1875 10
341 2747 10
341 1552 1
198 2797 10
198 1333 10
198 604 10
198 1615 1
198 2493 1
198 2350 1
198 1815 10
198 1021 1
198 1442 1
198 830 10
69 2490 10
69 1657 1
69 1333 1
69 2058 1
69 1615 1
69 2493 10
69 1279 10
69 198 1
69 2829 1
69 276 10
2277 2777 10
2277 2639 1
2277 2872 1
2080 2350 10
1800 2777 1
1800 1838 10
1722 2777 10
1722 2277 10
1722 1800 1
1722 2872 1
1442 1615 10
1442 2493 1
1442 2350 1
1442 2080 1
1442 1798 1
1442 2865 10
1093 2080 1
1093 1722 10
1093 1442 1
1093 1639 1
1093 2549 1
830 2350 1
830 1820 10
830 2080 1
830 1722 10
830 1442 1
830 1093 10
585 907 10
585 1722 10
585 1093 10
585 2872 1
585 2368 1
585 1639 1
585 2867 10
494 505 10
494 2524 10
494 907 10
494 596 10
494 2277 10
494 1722 10
494 830 10
494 585 10
487 1093 10
487 585 10
487 2368 1
487 2867 10
487 1544 1
216 2648 1
216 907 10
216 1820 10
216 2080 1
216 830 10
216 585 10
216 494 10
216 1912 1
216 1958 1
216 2867 10
216 1243 1
2679 2854 10
2368 2872 10
2242 2544 10
2242 2322 10
2242 2679 10
2242 2652 10
2242 2434 10
2242 2302 10
1998 2322 10
1998 2310 10
1998 2242 10
1998 2652 10
1998 2434 10
1900 2679 10
1900 2368 1
1900 2434 10
1900 2592 10
1900 2854 10
1900 2781 10
1702 2419 1
1702 2322 10
1702 2310 10
1702 2872 10
1702 1998 10
1639 1800 10
1639 1722 1
1639 2872 10
1639 2368 10
1400 2667 10
1400 2396 10
1400 1931 10
1400 1425 10
1400 2322 10
1400 2872 10
1400 2242 10
1182 2872 10
1182 2679 10
1182 2368 10
1182 2242 10
1182 1998 10
1182 1900 10
1182 1702 10
1182 1400 10
1182 2434 10
1146 1293 10
1146 2368 1
1146 1702 1
1146 1253 10
1146 2867 10
1146 1349 10
1146 1542 10
170 2396 10
170 458 10
170 2839 10
170 1838 10
170 2679 10
170 1639 10
170 1400 10
170 1182 10
170 2611 10
170 1446 1
170 453 10
29 495 10
29 2368 10
29 1998 10
29 1900 10
29 1702 10
29 1182 10
29 1146 1
29 1542 10
29 1252 10
29 693 10
29 268 10
2434 2679 10
2434 2854 10
2302 2731 10
2302 2652 10
2302 2434 10
2110 2714 10
2110 2544 10
2110 2302 10
2009 2679 10
2009 2242 10
2009 2434 10
2009 2302 10
2009 2110 10
2009 2854 1
1133 1187 10
1133 2731 10
1133 2434 10
1133 2302 10
1133 1526 10
1133 1252 10
1133 2586 10
1133 2290 10
1133 1650 10
886 2731 10
886 2434 1
886 2302 10
886 2009 10
886 1133 1
886 2854 1
886 2290 1
886 1829 10
668 1065 1
668 1373 1
668 2731 1
668 2302 1
668 2110 1
668 2596 1
668 862 1
467 2759 1
467 1300 1
467 1187 10
467 1373 1
467 2731 10
467 2302 10
467 1133 10
467 2307 1
467 1526 10
467 1650 10
236 2731 10
236 2302 10
236 2110 10
236 2009 10
236 886 10
236 668 1
236 918 10
236 1103 10
236 677 10
236 452 10
201 2773 1
201 1894 10
201 1198 10
201 2544 1
201 518 10
201 1065 1
201 2759 1
201 1476 1
201 2652 1
201 2302 1
201 668 10
172 2731 10
172 886 10
172 236 10
172 2537 1
172 918 10
172 1810 10
172 1829 10
2682 2818 10
2620 2818 1
2620 2684 10
2596 2731 1
2596 2682 10
2537 2731 1
2537 2682 1
2537 2596 1
2537 2583 1
2307 2731 1
2307 2682 10
2307 2596 10
2307 2537 1
2307 2769 10
2307 2583 1
2232 2818 1
2232 2682 1
2232 2620 10
2232 2596 1
2232 2537 1
2232 2684 10
2232 2374 10
1169 2647 10
1169 2002 10
1169 1864 1
1169 2620 1
1169 1602 1
1169 1801 1
1118 2818 10
1118 2682 10
1118 2620 1
1118 2596 10
1118 2232 1
1118 1169 10
918 2596 1
918 2232 1
918 1004 1
862 2002 10
862 1670 10
862 1111 10
862 1065 10
862 2596 10
862 1169 10
862 1118 10
193 2537 1
193 2232 1
193 2684 1
193 2001 10
193 2374 1
193 2055 1
193 1810 10
193 1203 1
193 457 10
46 1175 10
46 2647 1
46 1670 1
46 1404 10
46 2110 10
46 668 1
46 236 10
46 918 10
46 862 1
46 452 10
46 1004 1
2175 2271 10
1685 2707 10
1685 2593 1
1685 1718 1
1602 2620 10
1602 1801 10
1336 1514 1
1336 2691 1
1336 1685 1
1336 1409 1
1219 2818 1
1219 2620 10
1219 2175 10
1219 2684 10
1015 1094 10
1015 2818 10
1015 2620 1
1015 1118 10
1015 1685 1
1015 1602 1
1015 1336 10
1015 1219 1
963 1228 1
963 2175 1
963 1336 1
963 2848 10
963 2445 10
963 1409 1
963 2192 10
963 1210 10
555 1228 10
555 2818 10
555 1685 10
555 1336 10
555 1219 1
555 1015 10
555 963 1
555 1885 10
555 2192 1
555 579 1
70 266 10
70 1377 10
70 2175 10
70 1602 10
70 1336 1
70 1219 10
70 1409 10
70 1928 10
70 1119 10
70 722 10
70 710 10
2445 2848 10
2416 2788 10
2416 2445 10
2416 2729 10
2274 2406 10
2274 2798 10
2274 2848 1
2274 2788 1
1555 2691 1
1555 1586 1
1555 2848 10
1448 1514 1
1448 2406 1
1448 2593 1
1448 1685 10
1448 2848 1
1448 2274 1
1430 2691 1
1430 2665 1
1430 2406 1
1430 2848 1
1430 2274 1
1430 1555 1
1409 2691 1
1409 2175 10
1409 2848 1
1409 2445 1
1409 1555 1
1392 2665 1
1392 1924 1
1392 1430 1
1392 1441 10
1392 1407 1
688 2848 10
688 2788 10
688 2416 10
688 2274 1
688 1430 1
688 1392 10
688 2051 1
688 1441 1
688 1284 1
607 1228 10
607 1609 10
607 963 1
607 2848 1
607 2788 1
607 2445 1
607 2274 1
607 1448 10
607 1210 1
607 683 10
529 2445 10
529 2416 10
529 1555 10
529 688 10
529 1873 1
529 1184 10
529 931 10
529 704 1
112 1209 10
112 2189 10
112 1586 1
112 1555 10
112 1430 1
112 1392 10
112 688 10
112 529 10
112 1441 1
112 931 10
112 312 10
2051 2265 1
2051 2788 1
2051 2416 1
2051 2073 1
1441 1924 1
1441 2051 10
1417 1924 10
1417 2767 10
1417 2073 10
1417 1441 1
1417 2605 10
1417 2143 1
1417 1428 10
1407 2197 10
1407 1924 10
1407 2767 10
1407 2051 1
1407 1441 1
1407 1417 10
1284 2265 1
1284 2788 1
1284 2274 10
1284 1392 1
1284 2051 10
1284 1407 1
1008 2265 10
1008 2073 1
1008 2051 1
1008 1374 10
1008 2571 10
1008 1693 10
1008 1390 10
1008 1249 10
983 2767 10
983 2073 10
983 1417 10
983 1407 10
983 1008 1
983 1374 1
983 1249 1
892 2073 10
892 1417 10
892 983 10
892 2605 10
892 1428 10
892 1346 1
892 1249 1
143 2416 1
143 2073 1
143 2051 10
143 1441 10
143 1417 1
143 719 1
143 2143 10
143 345 1
143 2729 1
143 1660 10
2605 2767 1
2463 2605 10
2463 2550 1
2463 2802 10
1700 2550 1
1374 2171 10
1374 2263 10
1374 1700 10
1294 1700 10
1294 1374 10
1294 2081 10
1294 1432 10
945 954 10
945 2550 1
945 1700 10
945 1294 10
945 2344 1
945 2081 1
825 1675 1
825 927 1
825 2250 10
825 1465 1
825 1075 1
825 2550 10
825 1700 1
783 1675 10
783 950 10
783 2584 1
783 1548 10
783 2619 10
783 954 10
783 2550 1
783 825 1
783 2020 1
317 2250 10
317 2006 10
317 592 10
317 2339 10
317 2767 10
317 2605 1
317 2550 10
317 2463 1
317 825 10
269 927 10
269 2197 10
269 2767 10
269 983 10
269 1700 1
269 1374 1
269 825 10
269 317 10
259 2463 1
259 945 1
259 2344 10
259 528 1
259 2081 10
259 2354 10
105 2006 10
105 894 10
105 2550 10
105 2463 1
105 259 1
105 2102 10
105 2020 10
105 1597 1
105 661 1
105 2802 1
63 983 10
63 892 1
63 2605 1
63 2550 10
63 2463 1
63 1700 1
63 1294 1
63 945 1
63 317 10
63 259 1
63 528 1
63 1249 1
63 136 1
2587 2843 10
2344 2635 10
2102 2843 10
2102 2587 10
2020 2584 10
2020 2550 10
2020 2102 10
1748 2843 1
1748 2102 1
1748 2835 10
1748 2771 10
1597 2344 10
1597 2102 1
1597 1748 10
1597 2835 10
1597 1897 10
1463 1748 10
1463 1597 10
1463 2771 10
1463 1897 10
1463 1762 10
1463 2543 10
1136 2711 10
1136 2587 10
1136 2102 10
1136 1748 1
1136 1597 1
1136 1762 10
661 954 10
661 2550 1
661 945 10
661 2344 1
661 2102 10
661 2020 1
661 1597 1
586 1548 10
586 954 10
586 2012 10
586 1877 10
586 2711 10
586 2587 10
586 1136 10
586 661 10
307 1877 10
307 2711 10
307 2344 1
307 1136 10
307 661 10
307 586 10
307 2471 10
307 1890 10
307 1762 10
2556 2815 10
2069 2556 10
2069 2865 1
2069 2479 10
2069 2136 10
1875 2493 1
1875 2829 10
1875 2556 1
1875 2069 1
1875 2136 10
1798 2080 1
1798 2069 10
1798 2479 10
1770 2556 10
1770 2069 10
1770 2479 10
1770 2036 10
1770 2752 10
1770 2136 10
1770 2633 10
1546 2058 1
1546 2556 10
1546 2865 1
1546 2036 10
1546 2231 10
686 2556 1
686 1875 10
686 2815 1
686 2136 10
561 846 10
561 2829 10
561 2556 1
561 1875 10
561 1546 1
561 686 10
561 1459 1
276 2058 1
276 1615 1
276 2493 10
276 1442 1
276 2829 1
276 2069 1
276 1875 1
276 1546 1
276 2865 1
131 2577 10
131 1503 10
131 846 1
131 2889 10
131 1546 10
131 561 1
131 1563 1
131 1459 10
2630 2633 10
2603 2630 10
2603 2633 1
2549 2865 10
2549 2603 10
2479 2603 1
2479 2549 1
2479 2633 10
2036 2556 10
2036 2069 10
2036 2865 1
2036 2231 10
2036 2752 10
1321 2630 10
1321 2603 10
1321 2549 10
1321 2479 1
1321 2036 1
1321 1673 10
1321 1339 1
1321 2633 1
1233 2180 10
1233 1838 1
1233 1724 10
1233 1800 1
1043 1503 1
1043 2246 10
1043 1546 1
1043 2865 10
1043 2036 1
1043 2231 1
1043 1117 10
536 2180 10
536 2865 10
536 2549 10
536 2036 1
536 1321 10
536 1233 10
536 1043 10
536 1887 10
536 1117 10
478 2603 10
478 2549 10
478 1321 10
478 1233 10
478 536 10
478 673 1
478 1673 10
445 1093 1
445 487 1
445 1639 10
445 2603 1
445 2549 1
445 478 1
445 2529 1
445 1446 1
445 453 10
162 2080 1
162 1093 1
162 487 1
162 1798 1
162 2603 1
162 2549 1
162 2479 1
162 445 1
162 1680 1
162 709 10
162 521 1
32 604 1
32 1615 1
32 33 1
32 1800 10
32 1442 1
32 1093 1
32 2865 1
32 2549 1
2611 2839 10
2611 2679 10
2592 2854 10
2592 2781 10
2529 2603 1
2529 2592 1
1522 2547 1
1522 2581 1
1522 2326 10
1446 2368 1
1446 1900 10
1446 1639 1
1446 2611 10
1446 2592 10
1446 2529 1
1260 2611 10
1260 2592 10
1260 2529 10
1260 1522 10
1260 1446 10
1091 1522 10
1091 2433 10
1091 1287 10
1091 2539 1
854 2547 10
854 1310 10
854 2611 10
854 1522 10
854 1091 10
854 1416 10
854 1287 10
673 2630 1
673 2529 10
673 1522 10
673 1260 10
673 1673 1
673 2326 10
673 2018 10
485 2611 10
485 2592 10
485 1260 10
485 1091 10
485 2854 10
485 2433 10
485 2204 1
485 738 1
485 2007 10
453 2547 10
453 1838 10
453 1639 10
453 1233 1
453 478 1
453 2611 1
453 1522 1
453 1446 1
453 1260 1
305 914 10
305 2547 10
305 1724 10
305 2581 10
